condition,cue,key,target_spk,mix_path,target_path,est_path,mix_sisnr,est_sisnr,sisnr_i
sir0db,CONTEXT,4077-13754-0001_5142-33396-0065__T1__4077-4077-13754-0001__HSIMV3__8455-8455-210777-0049__SIR0,4077,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/mix_clean/4077-13754-0001_5142-33396-0065__T1__4077-4077-13754-0001__HSIMV3__8455-8455-210777-0049__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s1/4077-13754-0001_5142-33396-0065__T1__4077-4077-13754-0001__HSIMV3__8455-8455-210777-0049__SIR0.wav,/data/tse_cue_project/diagnostics/bsrnn_ft13_hard_simspk_v3_20260605/context_sir0db_part0/audio/Utt249-4077-13754-0001_5142-33396-0065__T1__4077-4077-13754-0001__HSIMV3__8455-8455-210777-0049__SIR0-T4077.wav,-0.11847313108377168,9.428773734090186,9.547246865173957
sir0db,CONTEXT,4077-13754-0001_5142-33396-0065__T2__5142-5142-33396-0065__HSIMV3__4970-4970-29095-0002__SIR0,5142,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/mix_clean/4077-13754-0001_5142-33396-0065__T2__5142-5142-33396-0065__HSIMV3__4970-4970-29095-0002__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s1/4077-13754-0001_5142-33396-0065__T2__5142-5142-33396-0065__HSIMV3__4970-4970-29095-0002__SIR0.wav,/data/tse_cue_project/diagnostics/bsrnn_ft13_hard_simspk_v3_20260605/context_sir0db_part0/audio/Utt2863-4077-13754-0001_5142-33396-0065__T2__5142-5142-33396-0065__HSIMV3__4970-4970-29095-0002__SIR0-T5142.wav,0.008804962209113611,13.844690821920064,13.83588585971095
sir0db,CONTEXT,6930-76324-0027_5683-32879-0011__T1__6930-6930-76324-0027__HSIMV3__260-260-123440-0010__SIR0,6930,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/mix_clean/6930-76324-0027_5683-32879-0011__T1__6930-6930-76324-0027__HSIMV3__260-260-123440-0010__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s1/6930-76324-0027_5683-32879-0011__T1__6930-6930-76324-0027__HSIMV3__260-260-123440-0010__SIR0.wav,/data/tse_cue_project/diagnostics/bsrnn_ft13_hard_simspk_v3_20260605/context_sir0db_part0/audio/Utt273-6930-76324-0027_5683-32879-0011__T1__6930-6930-76324-0027__HSIMV3__260-260-123440-0010__SIR0-T6930.wav,0.013919358570138148,10.565580367746731,10.551661009176593
sir0db,CONTEXT,6930-76324-0027_5683-32879-0011__T2__5683-5683-32879-0011__HSIMV3__237-237-134500-0041__SIR0,5683,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/mix_clean/6930-76324-0027_5683-32879-0011__T2__5683-5683-32879-0011__HSIMV3__237-237-134500-0041__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s1/6930-76324-0027_5683-32879-0011__T2__5683-5683-32879-0011__HSIMV3__237-237-134500-0041__SIR0.wav,/data/tse_cue_project/diagnostics/bsrnn_ft13_hard_simspk_v3_20260605/context_sir0db_part0/audio/Utt4709-6930-76324-0027_5683-32879-0011__T2__5683-5683-32879-0011__HSIMV3__237-237-134500-0041__SIR0-T5683.wav,-0.05609166957892063,10.74513494282793,10.80122661240685
sir0db,CONTEXT,1188-133604-0025_4992-23283-0016__T1__1188-1188-133604-0025__HSIMV3__2830-2830-3980-0050__SIR0,1188,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/mix_clean/1188-133604-0025_4992-23283-0016__T1__1188-1188-133604-0025__HSIMV3__2830-2830-3980-0050__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s1/1188-133604-0025_4992-23283-0016__T1__1188-1188-133604-0025__HSIMV3__2830-2830-3980-0050__SIR0.wav,/data/tse_cue_project/diagnostics/bsrnn_ft13_hard_simspk_v3_20260605/context_sir0db_part0/audio/Utt665-1188-133604-0025_4992-23283-0016__T1__1188-1188-133604-0025__HSIMV3__2830-2830-3980-0050__SIR0-T1188.wav,0.042104001316319695,6.103483520746974,6.061379519430655
sir0db,CONTEXT,1188-133604-0025_4992-23283-0016__T2__4992-4992-23283-0016__HSIMV3__4446-4446-2275-0041__SIR0,4992,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/mix_clean/1188-133604-0025_4992-23283-0016__T2__4992-4992-23283-0016__HSIMV3__4446-4446-2275-0041__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s1/1188-133604-0025_4992-23283-0016__T2__4992-4992-23283-0016__HSIMV3__4446-4446-2275-0041__SIR0.wav,/data/tse_cue_project/diagnostics/bsrnn_ft13_hard_simspk_v3_20260605/context_sir0db_part0/audio/Utt7-1188-133604-0025_4992-23283-0016__T2__4992-4992-23283-0016__HSIMV3__4446-4446-2275-0041__SIR0-T4992.wav,-0.2361995543209388,9.958880673102152,10.195080227423091
sir0db,CONTEXT,5683-32866-0012_121-121726-0001__T1__5683-5683-32866-0012__HSIMV3__237-237-134500-0037__SIR0,5683,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/mix_clean/5683-32866-0012_121-121726-0001__T1__5683-5683-32866-0012__HSIMV3__237-237-134500-0037__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s1/5683-32866-0012_121-121726-0001__T1__5683-5683-32866-0012__HSIMV3__237-237-134500-0037__SIR0.wav,/data/tse_cue_project/diagnostics/bsrnn_ft13_hard_simspk_v3_20260605/context_sir0db_part0/audio/Utt5713-5683-32866-0012_121-121726-0001__T1__5683-5683-32866-0012__HSIMV3__237-237-134500-0037__SIR0-T5683.wav,-0.16265692822849598,3.504949067950795,3.667605996179291
sir0db,CONTEXT,5683-32866-0012_121-121726-0001__T2__121-121-121726-0001__HSIMV3__237-237-134500-0000__SIR0,121,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/mix_clean/5683-32866-0012_121-121726-0001__T2__121-121-121726-0001__HSIMV3__237-237-134500-0000__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s1/5683-32866-0012_121-121726-0001__T2__121-121-121726-0001__HSIMV3__237-237-134500-0000__SIR0.wav,/data/tse_cue_project/diagnostics/bsrnn_ft13_hard_simspk_v3_20260605/context_sir0db_part0/audio/Utt2325-5683-32866-0012_121-121726-0001__T2__121-121-121726-0001__HSIMV3__237-237-134500-0000__SIR0-T121.wav,-0.03763987759292252,12.280722198749475,12.318362076342398
sir0db,CONTEXT,1995-1837-0025_5142-36377-0017__T1__1995-1995-1837-0025__HSIMV3__2094-2094-142345-0037__SIR0,1995,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/mix_clean/1995-1837-0025_5142-36377-0017__T1__1995-1995-1837-0025__HSIMV3__2094-2094-142345-0037__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s1/1995-1837-0025_5142-36377-0017__T1__1995-1995-1837-0025__HSIMV3__2094-2094-142345-0037__SIR0.wav,/data/tse_cue_project/diagnostics/bsrnn_ft13_hard_simspk_v3_20260605/context_sir0db_part0/audio/Utt5965-1995-1837-0025_5142-36377-0017__T1__1995-1995-1837-0025__HSIMV3__2094-2094-142345-0037__SIR0-T1995.wav,-0.01904548671457685,6.854531225791153,6.87357671250573
sir0db,CONTEXT,1995-1837-0025_5142-36377-0017__T2__5142-5142-36377-0017__HSIMV3__4970-4970-29095-0035__SIR0,5142,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/mix_clean/1995-1837-0025_5142-36377-0017__T2__5142-5142-36377-0017__HSIMV3__4970-4970-29095-0035__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s1/1995-1837-0025_5142-36377-0017__T2__5142-5142-36377-0017__HSIMV3__4970-4970-29095-0035__SIR0.wav,/data/tse_cue_project/diagnostics/bsrnn_ft13_hard_simspk_v3_20260605/context_sir0db_part0/audio/Utt3683-1995-1837-0025_5142-36377-0017__T2__5142-5142-36377-0017__HSIMV3__4970-4970-29095-0035__SIR0-T5142.wav,-0.010549835232596009,10.318496179917766,10.329046015150361
